6,40401313;3,421897888
6,410495517;3,444213867
6,416295478;3,479919434
6,417660165;3,551330566
6,416295478;3,698272705
6,429942185;3,849334717
6,421754205;4,000396729
6,390365729;4,195404053
6,353515931;4,32723999
6,316663494;4,457702637
6,234759816;4,589538574
6,130996815;4,722747803
6,053161296;4,802398682
5,950729076;4,909515381
5,730777183;5,053710938
5,460161447;5,177307129
5,337113527;5,309143066
5,134714634;5,355834961
4,945933391;5,429992676
4,69961638;5,545349121
4,469641845;5,726623535
4,264246334;6,069946289
4,286157851;6,405029297
4,357365928;6,773071289
4,357365928;7,036743164
4,390228926;7,429504395
4,472380068;7,701416016
4,527142389;8,041992188
4,527142389;8,239746094
4,532618394;8,459472656
4,672242365;8,511657715
4,723567761;8,535003662
4,752308327;8,525390625
4,804996245;8,545303345
4,80225931;8,567962646
4,823470268;8,627700806
4,863153502;8,609848022
4,900781996;8,611907959
4,91172807;8,62701416
4,917885158;8,647613525
4,945249301;8,653793335
4,99792209;8,69430542
5,025966914;8,709411621
5,075213437;8,728637695
5,109410202;8,76159668
5,120352782;8,785629272
5,151811655;8,802108765
5,186004315;8,817901611
5,233870926;8,813781738
5,27968268;8,812408447
5,346684814;8,837127686
5,400007806;8,845367432
5,443756504;8,841247559
5,482034005;8,864593506
5,524409803;8,890686035
5,562682112;8,915405273
5,611885707;8,9112854
5,629652653;8,891716003
5,645027456;8,875579834
5,665184914;8,861160278
5,67475092;8,846740723
5,680217137;8,837127686
5,691491047;8,833694458
5,707205825;8,831977844
5,701739864;8,843994141
5,705839339;8,850517273
5,715746284;8,854637146
5,72838593;8,863563538
5,741366898;8,868026733
5,769035866;8,879013062
5,788847385;8,880386353
5,800460711;8,873519897
5,796361918;8,848114014
5,813781585;8,845367432
5,82949298;8,851203918
5,891992639;8,909912109
5,926142491;8,959350586
5,974631647;9,021148682
6,004679112;9,054107666
6,040187615;9,089813232
6,078424937;9,13444519
6,102321885;9,156417847
6,139872076;9,175643921
6,1658143;9,209289551
6,17776095;9,243278503
6,184587486;9,264221191
6,244315908;9,297180176
6,294823773;9,332885742
6,356245636;9,346618652
6,32212328;9,434509277
6,379447546;9,441375732
6,462692785;9,467468262
6,449046959;9,507293701
6,458599076;9,548492432
6,480431809;9,577331543
6,522730037;9,589691162
6,525458833;9,62677002
6,528187614;9,661102295
6,524094437;9,696807861
6,554110288;9,717407227
6,607997846;9,729766846
6,641418827;9,744186401
6,690523086;9,760665894
6,736212894;9,764785767
6,792807731;9,773712158
6,790080422;9,803924561
6,78326208;9,838256836
6,779171028;9,864349365
6,817352823;9,906234741
6,874619806;9,968032837
6,910067342;10,01403809
6,938014487;10,05111694
6,986406836;10,09780884
7,032749743;10,14518738
7,025934899;10,15960693
6,993903795;10,16990662
6,965278396;10,17814636
6,942785785;10,17333984
6,891662221;10,21385193
