11;26;55,68184299;37,76421547;55,68145586;37,75872231;55,68111713;37,75297165;55,68073;37,74936676;55,6777296;37,74868011;55,67463217;37,74893761;55,67172811;37,74850845;55,66984035;37,74885178;55,66809773;37,7503109;55,66669389;37,75168419;55,66722639;37,75726318;55,66819454;37,76129723;55,66892065;37,76412964;55,67080845;37,76481628;55,67240574;37,7654171;55,67497096;37,76670456;55,67632611;37,76730537;55,67584213;37,77099609;55,67569694;37,77236938;55,67673748;37,77395725;55,67816515;37,77584553;55,67956858;37,77756214;55,68043965;37,77872086;55,68135908;37,776618;55,68189138;37,77400017;55,6822543;37,76970863;55,67540655;37,75863647;2181;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;55,69355169;37,53633499;55,68774616;37,52483368;55,68223011;37,5153923;55,6776812;37,50801086;55,67080845;37,49547958;55,66877543;37,50045776;55,66654867;37,50577927;55,66315987;37,50921249;55,6685818;37,51693726;55,67303496;37,52363205;55,67748762;37,52826691;55,68193977;37,53616333;55,68571402;37,54182816;55,68735909;37,54491806;55,69045551;37,53993988;55,68029447;37,52346039;2167;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;37;55,68682687;37,54689217;55,68464953;37,55049706;55,68353661;37,55324364;55,68213333;37,5553894;55,68082678;37,55736351;55,67932661;37,5598526;55,67821355;37,56174088;55,67671328;37,56182671;55,67366417;37,55882263;55,67071164;37,55530357;55,6679041;37,55221367;55,66582252;37,54998207;55,66466066;37,54860878;55,66490272;37,54667759;55,66589514;37,54405975;55,66662128;37,54182816;55,66800092;37,54217148;55,66872702;37,54148483;55,66865441;37,53925323;55,66838817;37,53616333;55,66838817;37,53427505;55,66846078;37,53230095;55,66906586;37,5313139;55,6702518;37,5301981;55,67146189;37,52933979;55,67240574;37,52762318;55,67303496;37,5257349;55,67347057;37,52466202;55,67477737;37,52599239;55,6763745;37,52762318;55,67731823;37,52869606;55,67889107;37,53127098;55,68051223;37,53423214;55,68223011;37,53693581;55,68343984;37,53895283;55,68525436;37,54161358;55,6864156;37,54414558;55,67555174;37,54508972;2060;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;51;55,67056642;37,52054214;55,66945311;37,52328873;55,66785569;37,52552032;55,66700855;37,52624989;55,66579832;37,52805233;55,66466066;37,52959728;55,66446701;37,53221512;55,66446701;37,53513336;55,66468487;37,5377512;55,66507216;37,54049778;55,6657015;37,54079819;55,66637923;37,54148483;55,6661856;37,54311562;55,66579832;37,5436306;55,66512057;37,54547596;55,66466066;37,54676342;55,66424916;37,54787922;55,66262732;37,54667759;55,66083596;37,54521847;55,65870559;37,5425148;55,65642983;37,53933907;55,65439607;37,53779411;55,65274961;37,5360775;55,65032822;37,53298759;55,6491659;37,5316143;55,64655055;37,52938271;55,64480689;37,5274086;55,64359597;37,5262928;55,64359597;37,52449036;55,6444194;37,52217293;55,64582404;37,51899719;55,64747079;37,51487732;55,64858472;37,51264572;55,64979549;37,50981331;55,65107886;37,51084328;55,65260433;37,51225948;55,65357285;37,51298904;55,65475925;37,51358986;55,65606667;37,51401901;55,65710773;37,51354694;55,65790667;37,51238823;55,65853612;37,51054287;55,65948028;37,50844002;55,66040021;37,5075388;55,66146537;37,50685215;55,66231263;37,50848293;55,6632567;37,50998497;55,66468487;37,51204491;55,6661856;37,51410484;55,66739582;37,5165081;55,66947731;37,51899719;55,65880242;37,52500534;2575;5;;;;;;;;;;;;;;;;;;;;;;;;
15;54;55,66340194;37,5078392;55,6648059;37,50483513;55,66533842;37,50200272;55,66461225;37,49908447;55,66359559;37,49513626;55,66209476;37,49341965;55,66025496;37,49565125;55,65889926;37,49788284;55,65710773;37,49959946;55,65555823;37,50062943;55,65449291;37,50174522;55,65318544;37,50157356;55,6525559;37,50329018;55,65313702;37,50500679;55,65352442;37,50715256;55,65250747;37,50912666;55,65178107;37,50869751;55,65003764;37,50878334;55,6491659;37,50989914;55,64805198;37,51187325;55,64703489;37,5142765;55,64621151;37,51659393;55,64514594;37,51856804;55,64427409;37,52088547;55,64345066;37,52311707;55,6428694;37,52440453;55,64219125;37,52594948;55,64049584;37,52500534;55,6379768;37,5232029;55,63618431;37,52148628;55,63477933;37,52011299;55,63477933;37,51831055;55,63671723;37,5123024;55,63807369;37,5078392;55,64039896;37,50286102;55,64190062;37,49951363;55,64349909;37,49565125;55,64475845;37,49153137;55,64592091;37,48809814;55,64693802;37,48543739;55,64776138;37,48354912;55,65057036;37,4809742;55,65308859;37,4798584;55,65638141;37,4798584;55,65870559;37,48123169;55,66219159;37,48234749;55,66509636;37,48380661;55,6672748;37,48698235;55,66887224;37,49127388;55,67022759;37,49530792;55,66950152;37,4980545;55,66814614;37,50123024;55,66688753;37,50406265;55,66616139;37,50535011;55,65066722;37,4980545;2505;4;;;;;;;;;;;;;;;;;;
16;30;55,49247063;37,5813961;55,49319999;37,57744789;55,49003934;37,57856369;55,48926129;37,57676125;55,49023385;37,57478714;55,49008797;37,5707531;55,48785105;37,57032394;55,4884346;37,5674057;55,49174126;37,56929398;55,49645762;37,5707531;55,49995806;37,5718689;55,50652056;37,57358551;55,51152676;37,57564545;55,51050613;37,58105278;55,50929106;37,58611679;55,50768711;37,59195328;55,50540258;37,59736061;55,50355542;37,60148048;55,50209707;37,606287;55,50165956;37,60834694;55,4982565;37,6085186;55,49582557;37,60920525;55,4936376;37,61014938;55,49101187;37,60774612;55,48911541;37,60620117;55,48955306;37,60087967;55,49013659;37,59547234;55,49188713;37,59032249;55,49354035;37,58577347;55,49441555;37,5825119;55,50170817;37,58791924;2726;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;27;55,50788153;37,59272575;55,50963128;37,59255409;55,51196416;37,59212494;55,51536603;37,58826256;55,51692108;37,58534431;55,51808732;37,58457184;55,52119713;37,57813454;55,52542413;37,57839203;55,52804756;37,57950783;55,52824188;37,58070946;55,53149662;37,58225441;55,53606251;37,58268356;55,53630536;37,57967949;55,53722819;37,5749588;55,53674249;37,57058144;55,53227383;37,56955147;55,5269302;37,56774902;55,52265477;37,56663322;55,51852465;37,5651741;55,51560901;37,5643158;55,51322775;37,56414413;55,51157536;37,56534576;55,51186696;37,57083893;55,51172116;37,57461548;55,51176976;37,57822037;55,51070053;37,58242607;55,50948547;37,58740425;55,52445245;37,573843;3045;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;21;55,51347074;37,54036903;55,51497726;37,53770828;55,51342214;37,53556252;55,51385953;37,53024101;55,51235296;37,52869606;55,50827037;37,53041267;55,50501371;37,53290176;55,50248597;37,52783775;55,50093035;37,52955437;55,49849959;37,53152847;55,49470729;37,53084183;55,49222751;37,53084183;55,49247063;37,53582001;55,49329723;37,54260063;55,49383209;37,54766464;55,49757585;37,54757881;55,5014651;37,54920959;55,5049651;37,55058289;55,50812455;37,55152702;55,50977709;37,54989624;55,51176976;37,54371643;55,50306931;37,53976822;2032;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;14;55,67739083;37,56414413;55,67371257;37,57358551;55,6703244;37,58560181;55,66374083;37,57873535;55,65870559;37,57324219;55,65531612;37,5696373;55,64969863;37,56380081;55,65057036;37,55573273;55,65231377;37,54800797;55,65550981;37,5394249;55,65928661;37,54440308;55,66470907;37,54955292;55,67129248;37,55659103;55,67400298;37,55968094;55,66354718;37,56311417;2985;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;26;55,66984035;37,58577347;55,66780729;37,59160995;55,66625821;37,59572983;55,6648059;37,59950638;55,66432178;37,60396957;55,66412813;37,60860443;55,66374083;37,61238098;55,66199794;37,61083603;55,65831823;37,60723114;55,65638141;37,60448456;55,6536697;37,60448456;55,65047351;37,60482788;55,64737392;37,60551453;55,64475845;37,60499954;55,64136778;37,60482788;55,64194906;37,59727478;55,64214281;37,59092331;55,64359597;37,58491516;55,64553343;37,579422;55,64659899;37,57530212;55,64756765;37,57135391;55,64921433;37,56500244;55,65444449;37,56895065;55,6577372;37,57255554;55,66248208;37,57839203;55,66587093;37,58216858;55,65764036;37,59023666;2665;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
